"id","masters","ln_salary","salary","te_masters","p_masters","female","black","hispanic","asian","age_ba","firstgen","parent_income_q","parent_grad","ugpa","stem_major","bus_major","ed_major","selective_inst","public_ug","state_unemp","metro","ga_funding_adj","state"
4700,0,10.2320970439219,27780.7063880866,-0.00619854688954218,0.0955611110468829,0,0,0,0,24,1,4,1,2.80300606632948,0,1,0,0,0,7.3503466456268,0,21.3175236512548,10
2841,1,11.1450285836529,69218.8555580689,0.200382325734721,0.400046538677338,1,0,0,0,22,0,4,1,2.95594806688714,0,0,0,0,1,8.97647186472161,0,16.0805870519865,10
1103,0,10.8407055476372,51057.3886971164,0.0641036326723466,0.459600864041231,1,0,0,0,22,0,4,0,2.68067326063327,0,0,0,0,0,7.11840974166706,1,25.333866805705,10
6054,0,10.5285277900615,37366.4226507734,-0.0579582733594514,0.029300152717443,1,0,0,0,22,1,3,1,2.6522711879602,0,1,0,0,1,5.42006781704636,1,18.9980731102999,10
553,0,11.4064239639416,89897.3698774971,0.240216680688392,0.461932201931964,1,0,0,0,22,0,3,0,2.45040916729013,0,1,0,1,0,4.68998111354065,1,21.2247838213066,10
2829,1,11.4732636498201,96111.4418532996,0.365638233649404,0.608979933323737,0,0,0,0,23,0,3,0,2.96331691395851,0,1,0,0,1,6.05348276330035,0,21.5403818481282,10
6405,0,10.8678860726789,52464.1874853968,0.113117696674037,0.298169240631983,1,0,0,0,24,0,4,1,2.76188574958926,0,0,0,0,1,7.77862819460445,1,22.1247568700922,10
4905,1,11.1991458601909,73068.0048805288,0.156450563716817,0.32026174042797,1,0,0,0,23,1,3,0,3.08179722096869,0,1,0,0,0,5.23149185814715,1,22.9564660494098,10
3190,0,10.2493704224531,28264.7414709436,0.150738876455604,0.417889198871787,1,0,0,0,22,0,3,0,2.9716874358728,0,0,0,1,1,6.66445358887842,1,24.7264182589005,10
1629,0,10.6588920202586,42569.4449519654,0.334639585492025,0.679729977578018,0,0,0,0,22,1,3,0,2.9474065645717,0,0,0,0,0,8.21685246523755,1,19.5538648419783,10
6560,1,10.5238552656238,37192.2343941451,0.0506312333054952,0.326082288644585,0,0,0,0,23,1,3,0,3.01939960446404,0,0,0,0,0,5.07803224178869,1,18.7417215711319,10
6320,1,11.1060227138392,66570.8926593866,0.098254096959949,0.560427902031301,1,0,0,0,26,0,2,1,2.87177269253461,1,0,0,0,1,5.91890498792875,0,28.4763768289242,10
1329,0,10.129376833683,25068.7375700301,0.16730032951905,0.393640257040493,0,0,0,0,23,1,4,1,2.88252317006678,0,0,0,0,1,7.59649432485526,1,22.2674791126502,10
3489,0,10.3571732791892,31482.064420879,0.0328384387491882,0.313257224972961,1,0,0,0,22,0,4,0,2.95301857650507,0,0,0,1,0,5.03759973752815,1,22.9821703823923,10
1601,0,10.669536490701,43024.9943904569,0.182534771599651,0.39471181060778,0,0,1,0,24,0,2,0,2.85118139128166,0,0,0,0,0,6.38987694837999,1,18.5621291637323,10
2801,1,10.4646865431979,35055.4559828696,0.149271155294995,0.202589530468824,0,0,0,0,23,0,3,0,2.65481287325367,0,0,0,1,1,5.2462022872228,1,20.1873512114437,10
896,1,10.6827910203635,43599.0665787434,0.118251925831068,0.256430202059284,1,0,0,0,25,1,5,0,2.93647503748203,0,0,0,0,0,7.43653852365667,0,21.3199752798436,10
4219,0,11.0899409948494,65508.8806482803,0.0697731292813431,0.0894349715489431,1,1,0,0,23,1,3,0,2.75096883583079,0,1,0,0,1,4.20693243405009,0,21.7443568149064,10
1070,1,11.0579485160047,63446.2592798748,0.136061047624341,0.587528472014107,1,0,0,0,23,1,5,0,2.45411539476008,1,0,0,0,1,5.02224270149038,1,30.5068998641517,10
438,1,11.05100335767,63007.1415994193,0.245551125217897,0.320673277795972,1,0,0,0,24,0,3,0,2.53263403185691,0,0,0,0,0,7.21747070933697,1,27.1506529621592,10
858,1,10.7777628363936,47942.7484025263,0.177675471794849,0.59475493100132,1,0,0,0,23,0,4,0,3.08175743901489,0,1,0,0,0,5.6282929534528,1,21.3908486703694,10
7617,0,10.8627255791359,52194.1437633687,0.158681706701671,0.790450851688598,1,0,0,0,23,1,4,1,2.91134565861877,1,0,0,1,0,7.72626324052542,0,26.292111679195,10
3364,1,11.3487385657501,84858.3407481128,0.338524385266647,0.620587274295808,1,0,0,0,24,0,4,0,2.61210512622443,1,0,0,1,1,7.33064536379228,1,21.7011690896986,11
5793,0,10.3207879187092,30357.1671555531,0.186668808175529,0.31962415506345,1,0,0,0,24,0,4,0,2.85739679213902,0,0,0,0,1,6.09116463802896,0,18.9683792706664,11
7667,0,11.229955252708,75354.223384388,0.229953525625747,0.467613574574486,1,0,0,0,24,0,4,0,2.55687458143485,1,0,0,1,0,6.34834787264496,1,20.9720712193069,11
4822,0,10.848657900561,51465.0337919481,0.226726950472941,0.110388363205689,0,0,1,0,24,0,2,0,2.9651210923743,1,0,0,1,0,4.32967909877994,0,18.0603633959382,11
387,1,10.6335519839982,41504.2862491797,0.136356850238871,0.657541293060079,1,1,0,0,23,0,2,1,2.76670143686554,0,0,0,0,0,4.49317149144685,1,17.2999313771608,11
3322,0,11.1824146709923,71855.6605289733,0.120630984249026,0.104906254161878,0,0,0,0,23,0,1,0,2.81697131439228,0,1,0,0,1,4.38506592432433,0,15.7625341859602,11
5066,0,10.6488284937442,42143.1946021898,0.185119067285241,0.324529275437857,1,0,0,0,23,0,2,0,2.72116237802013,0,0,0,1,1,7.63879710026079,0,14.1813694351715,11
2675,0,10.521515410783,37105.3116973641,0.20973393667051,0.0261398211538381,0,0,0,0,23,0,3,0,2.75788113359652,0,1,0,1,1,5.66553246705353,1,16.3279534501439,11
4755,0,10.7032092921757,44498.4346964805,0.157920596309349,0.0468434304359047,1,0,0,1,26,0,3,0,2.95755376478256,0,0,0,0,1,8.8934877030986,1,17.0266010822223,11
2573,1,10.6257181497764,41180.4187695617,0.130097140556209,0.198857462782292,1,0,1,0,22,1,4,1,2.81690229534369,0,0,0,0,1,7.57652984449329,1,14.8417103841898,11
3416,0,10.4313503614996,33906.1048592721,0.13646402240466,0.061492570369329,1,0,1,0,22,0,2,0,2.96594490684295,0,1,0,0,1,4.35908706963046,0,12.7312806253291,11
2068,1,11.1064128368551,66596.8685633703,0.224899519278461,0.277998152135568,1,1,0,0,25,0,5,0,2.6629551789397,0,1,0,0,1,4.46401397896653,1,17.8156342194991,11
4635,1,11.0004352267588,59900.206215403,0.244344923187318,0.453768492126019,0,0,0,0,23,1,3,0,2.90782029601889,0,0,0,0,0,7.78082662414517,1,17.8400080301929,11
4256,0,10.3994984229775,32843.1481739489,0.201022548918735,0.229539647474688,0,1,0,0,23,0,3,0,2.65083761872234,0,0,0,1,1,6.76207912524983,0,14.9314096134733,11
6773,1,11.0737849780122,64459.0216749748,0.104600055970059,0.677039256103308,1,0,0,0,23,0,3,0,2.65256776250296,1,0,0,0,0,7.27171905020703,1,23.7037848305239,11
6965,0,10.7484589391748,46558.2240850551,0.137098359943869,0.103738549954408,1,0,0,0,28,0,2,0,2.67229759380421,0,0,0,0,1,7.56098084151412,1,15.518791899513,11
7666,0,10.0699886950428,23623.2977071674,0.106061495517037,0.0844463785391914,1,1,0,0,22,1,4,0,2.99490338397427,0,0,0,1,1,5.63913724439459,0,13.6818746751696,11
6399,0,10.7303008795054,45720.4463023785,0.112701984191183,0.561412300075911,0,0,0,0,22,0,5,0,2.69674156901268,0,0,0,1,1,6.70842230360952,1,17.8236377739855,11
3442,1,10.9187197876566,55200.0858576732,0.1117731203829,0.288227270624394,0,0,1,0,23,1,3,1,2.80280870439763,0,0,0,1,1,4.53687105165214,1,15.6106245154329,11
7912,0,10.3026660168574,29811.9922743935,0.208516371069671,0.110654845217026,0,0,1,0,23,1,2,0,2.54505297391329,1,0,0,0,1,6.71973390422403,1,17.6256318404837,11
7502,0,10.9285903907388,55747.6419038412,0.304935406179141,0.0628141204943375,1,0,0,0,24,0,2,0,2.85757175736072,0,1,0,1,1,7.49246455979787,1,12.2883357388964,11
2312,0,11.0126368925284,60635.5656930841,0.228197102689248,0.201637694951691,0,0,0,0,22,0,2,0,2.95978503142706,1,0,0,1,1,6.41182619020379,0,16.9193292302045,11
1189,0,10.0678023216267,23571.7047783153,0.165574091612779,0.180514576077281,1,1,0,0,25,0,4,0,2.52428217272949,0,0,0,0,1,8.00997522690628,1,21.0463513955647,11
4171,0,10.9159484462258,55047.3193545973,0.234777792721974,0.641637296899088,1,0,0,0,24,0,4,0,2.55344060967603,0,0,0,1,1,8.30284114836108,0,18.1146954922556,11
7641,0,10.8645107963794,52287.4048697231,0.150134503297876,0.349026702864228,0,0,1,0,22,0,3,0,2.89498944469994,1,0,0,0,0,6.14922636135603,1,21.3915407979778,11
4634,1,11.9208986212253,150376.679389611,0.443396167733207,0.581889928629739,0,0,0,0,23,0,3,0,3.05684666338666,1,0,0,1,0,6.38876045694071,0,21.8315659648738,11
4489,0,10.6567420578452,42478.0205600811,0.197623448465267,0.486620181353758,1,0,0,0,24,0,3,1,2.75714960918473,1,0,0,1,0,4.84219615585713,1,19.4366165923814,11
6086,0,10.6916911173631,43988.8344133054,0.231823388621599,0.227428916308917,1,1,0,0,24,1,2,0,2.69372676382588,1,0,0,0,0,6.26025676928386,1,14.2147609490156,11
6898,0,10.7030872325249,44493.0035645488,0.123810169362566,0.192921615271114,1,0,0,0,24,0,4,0,2.94979730971645,0,0,0,0,1,6.3313358882646,1,15.7498761641405,11
3470,0,10.4885881700246,35903.4320442239,0.223744558466223,0.389078175061539,1,0,0,0,22,1,2,0,2.73116913388595,1,0,0,0,1,4.32435984378135,1,21.0080679581032,11
1915,0,10.698544665644,44291.3494804646,0.0949638022716238,0.308755673239197,0,0,0,0,24,0,3,0,2.63382424620181,0,0,0,0,0,5.74696909835772,1,18.8680601875041,11
7629,0,10.9439751807731,56611.9391375687,0.121137003184256,0.300854897382845,1,0,0,0,25,0,3,0,2.73033851475199,0,0,0,1,1,4.47087221366702,1,17.6828401730124,11
5090,0,10.4212488769892,33565.3269453815,-0.169268282579507,0.0256843586326443,0,0,0,0,23,0,3,0,2.53063264949282,0,0,0,0,1,6.59001835915424,1,16.0371509025135,11
813,0,10.8396849950252,51005.3085255166,0.169665278759413,0.507572122494537,1,0,1,0,23,0,2,1,2.93717221119698,0,0,0,1,1,7.22435699292775,1,16.4439636163394,11
6228,0,10.8847447366527,53356.1612096247,0.145181207618736,0.394551222236363,0,0,0,0,26,0,1,1,2.77937059999871,0,0,0,0,1,4.97576688834241,1,21.2062260355825,11
1423,0,10.9797945161893,58676.4959657769,0.199977930099525,0.231368074617247,0,0,1,0,25,0,3,0,2.77052013749701,0,1,0,0,1,4.11337253358501,1,11.8540501218629,11
4935,0,10.123818523958,24929.7842926231,0.0542186158008816,0.22399610469485,1,0,0,0,25,0,2,1,2.98123951864832,0,0,0,1,1,8.27228990526012,0,15.6784077025292,11
1648,0,11.7927328771465,132287.501818234,0.43906758700197,0.303240192083671,1,0,0,0,24,0,3,0,2.99997872321541,0,1,0,0,1,5.53176506213034,1,15.422235919678,11
2953,0,10.2374546933951,27929.9451024072,0.0400881362563353,0.0861736128827355,1,1,0,0,24,1,4,0,2.58635578804225,0,0,0,0,1,6.50808614911617,1,17.5158635952974,11
6944,0,10.6316511519884,41425.4685067091,0.0849254336468578,0.0784248191878179,1,0,0,0,22,0,2,0,2.87605013923581,0,1,0,0,0,8.2936798879697,1,13.27366920693,11
3929,0,10.4377533839837,34123.9029499489,0.153424680048941,0.192656861059244,1,0,0,0,26,0,3,0,2.67016486331198,0,0,0,0,1,7.42800871315134,1,15.8809687829928,11
7773,0,10.3811556094462,32246.203986344,0.151734730298981,0.166509190449795,0,1,0,0,23,0,2,1,2.81657380545263,0,0,0,0,0,5.0342980720272,1,18.915913899918,11
3793,0,10.2874926023176,29363.057110286,0.169870182815991,0.601192068173365,0,0,0,0,25,0,2,0,2.62479198978994,0,0,0,1,1,5.80236660705627,1,18.4378932923837,11
2432,0,10.6581583599709,42538.2248945942,0.135111616631871,0.014097877348327,1,0,0,0,27,1,3,0,2.6730962967849,0,0,0,0,1,5.56320367978247,1,14.0842059914173,11
1657,0,10.639315432118,41744.184706819,0.170825345363351,0.102782244888539,0,0,0,0,23,0,2,0,2.49277053249689,0,1,0,0,1,6.74514841237667,1,12.8436218088112,11
5694,0,10.7048337917122,44570.7811304857,0.197594708855379,0.133618730563514,0,0,0,0,25,1,3,0,2.65526921526453,0,0,0,0,1,4.233239369834,1,17.2315124931897,11
6595,0,11.1163329501997,67260.8047643544,0.276583945820333,0.0949192767223487,0,0,0,0,22,1,3,0,2.87901516882006,0,1,0,1,0,5.44486668796821,1,14.4400126507337,11
5915,0,10.8056094581691,49296.5539586643,0.128243098985634,0.174685763188386,0,0,0,0,23,1,3,0,2.74944537414619,1,0,0,0,0,4.31283731027726,1,20.2409374011929,11
7864,0,11.4399717820208,92964.3887391558,0.338872319016271,0.501089423648579,0,0,0,0,24,0,4,0,2.78320488818386,1,0,0,1,0,7.44206840002098,1,23.4276179679418,11
1617,1,10.8387877313292,50959.5638394637,0.27716111885848,0.354677142951184,1,0,0,0,22,0,3,0,2.66320704943868,1,0,0,0,1,4.10294845379453,0,25.6614610496304,11
4766,1,11.6498458526934,114673.685055465,0.369975563239854,0.515485018562635,0,0,1,0,24,0,4,0,2.71025815935026,1,0,0,0,1,7.64353878998113,0,21.5064872142925,11
130,1,10.4673123068784,35147.6242791217,0.100111458135863,0.257369143214817,1,0,0,0,24,0,5,1,2.54440704670052,0,0,0,0,1,6.41732832534692,1,15.768803651909,11
676,1,11.4588014393988,94731.4607980008,0.171367953486168,0.213449212163513,0,0,0,0,25,1,2,1,2.67441399898557,0,0,0,1,1,5.84092386690265,1,15.3986095135599,11
5215,0,10.9110095866773,54776.1186381743,0.329777014667956,0.297745053853022,1,0,0,0,23,0,3,1,2.81848117192853,0,1,0,0,1,6.66071987486042,0,14.7177282879136,11
1425,0,10.5910554599164,39777.4504823883,0.132518248977638,0.154695807349074,1,0,0,0,23,1,4,0,2.53188544854969,0,0,0,0,0,6.27657138403161,1,16.9306925835083,11
892,0,10.482405618686,35682.1420057718,0.18923737894868,0.34613709558971,1,0,0,0,24,0,3,0,2.59718328284511,0,0,1,0,1,8.26567693363239,1,14.5119981306823,11
7121,0,10.134325813957,25193.1097616716,0.150009644091759,0.217074999691183,0,0,0,1,22,0,3,0,3.08181704665227,0,0,0,0,0,5.84945796006155,0,15.5755336490496,11
1765,0,10.6604671146176,42636.5486780527,0.167805879617966,0.0524079260049715,1,0,0,0,22,1,5,0,2.73276875061311,0,1,0,0,0,8.44283404879854,1,12.635597994003,11
6193,1,11.3270694924579,83039.3185813865,0.291188352110285,0.525869398809481,1,0,0,0,27,1,3,0,2.62365471019525,0,0,0,0,1,5.44493564267588,1,18.8874169551401,11
6583,0,10.1814599896926,26408.9960271251,0.18643546947165,0.0518428160169945,0,0,0,0,22,1,4,0,2.97218562126993,0,0,0,0,0,6.42333267376576,0,13.9324708743472,11
2010,1,10.5519103532413,38250.4404125218,0.156542039475297,0.394907358532373,0,0,0,1,23,0,4,0,2.8134663259399,0,0,0,0,1,5.33212341872269,0,14.5519207071701,11
3345,0,10.2648740475113,28706.3619384379,0.159634454777562,0.0472367332231877,0,0,0,0,22,1,3,0,2.67577574675353,0,0,0,0,1,4.49876817479193,0,17.8831099750279,11
2114,1,11.2413981603484,76221.4471206017,0.238709760701612,0.36967295505955,0,1,0,0,25,0,3,0,2.89687601067715,1,0,0,0,1,6.53805616926884,1,22.7407509091973,11
166,0,10.5459330165615,38022.486609049,0.138911318197939,0.172001977446958,1,0,1,0,24,0,2,0,2.68069098149508,1,0,0,0,1,8.79156904300763,0,19.8543725931705,11
4725,1,10.5392799467023,37770.3599874286,0.0954525956054554,0.422820972096885,1,0,0,0,23,0,4,0,3.08017641519517,0,0,0,1,0,6.12072411507249,1,16.1115248979259,11
3278,0,11.2220211879774,74758.7235891535,0.32154946934367,0.550470829577948,0,0,0,0,23,1,4,0,2.95236850816841,1,0,0,0,0,7.53714466284212,0,24.0005252624382,11
5698,1,11.2299680555279,75355.1881371138,0.177211312988197,0.447114594530035,0,0,0,0,23,0,4,1,2.64922206801322,0,1,0,0,0,5.39713339451409,1,16.3766641195846,11
968,0,10.9361684509229,56171.705650213,0.177925251748131,0.0656334600776407,0,0,1,0,22,0,4,0,2.8396260999631,0,1,0,0,1,7.53353578265023,1,17.0075978545555,11
1695,0,10.6943199022229,44104.6237211204,0.106226080426274,0.00970844566926587,0,0,0,0,23,0,3,0,2.75778138608232,0,0,0,0,1,4.71100593962665,1,13.9146690315927,11
5585,1,11.1671034663726,70763.8436530662,0.193711148788591,0.304725421187019,0,0,0,0,23,1,4,0,2.42423110434982,1,0,0,0,1,5.21738674676861,0,21.4206120245603,11
4853,1,10.730361271353,45723.2075279781,0.0401923868529655,0.259826653944872,1,0,0,0,22,0,4,0,2.71799483834645,0,0,0,0,0,7.09320274883051,1,16.8894284697041,11
7020,1,11.2835480755209,79502.8441537153,0.282915131562124,0.747407972595697,1,0,1,0,24,0,5,0,2.52835912990793,1,0,0,0,1,6.4669203872086,1,19.879036985825,11
4208,1,11.1267567322375,67965.5835818155,0.151890661379692,0.287980333457377,1,0,0,0,22,1,4,0,2.87497490085746,0,0,0,1,0,5.39597113512368,1,15.1415324676191,11
74,0,10.5043491821955,36473.7893712341,0.266980984807982,0.404904746643076,0,0,0,0,23,0,4,0,2.71560056707378,1,0,0,0,0,5.80125507593969,1,18.8690483592034,11
7565,0,10.6862274652865,43749.1500989115,0.248207195542668,0.267480691121955,1,1,0,0,25,0,2,0,2.73748160602567,0,0,0,0,0,5.01464010329483,1,13.1665538915009,11
6058,0,10.3925647644543,32616.2126555534,0.0407186688642938,0.090415030657813,1,0,1,0,22,1,2,0,3.01347624054554,1,0,0,0,1,6.03296960662139,1,18.790950441628,11
1887,0,10.6949373563767,44131.8647134061,0.0390997151572574,0.07461696624772,1,0,0,0,26,0,4,0,2.80518467200975,0,0,0,0,1,5.61329854989094,0,15.1610407580501,11
6300,1,11.3668730336582,86411.2395450257,0.265430769810605,0.867053223776158,1,0,0,0,24,0,3,1,2.78647309275624,1,0,0,0,0,7.55092643379835,1,17.0066772264641,11
6911,0,11.0098427333675,60466.3767522126,0.163964647365543,0.230167303674618,0,0,0,0,22,0,3,0,3.04246302856599,0,0,0,1,1,6.01345342850284,1,13.9448961543942,11
591,0,11.061583714748,63677.3187609984,0.0896308892407192,0.284841039774289,1,0,0,0,22,0,3,0,3.01213356675014,0,0,0,0,1,5.39690914536261,1,13.4198283637587,11
5555,1,11.2030462855704,73353.5577079215,0.330802841362505,0.602645208620115,0,0,0,0,24,1,3,0,2.63290563782756,1,0,0,0,1,5.3593000346502,1,17.576700773329,11
1790,0,10.5787171645046,39289.6798645029,0.193524862745558,0.07207648057256,0,0,0,0,25,0,4,0,2.85268352535099,0,0,0,0,1,7.04472234141969,1,17.0441968778085,11
4609,1,11.1705725902135,71009.758498055,0.207460127480265,0.20516557593787,0,0,0,0,26,0,4,0,2.6209775848806,0,1,0,0,0,7.11831964958195,1,13.9637629633368,11
4250,0,10.3076182629863,29959.9947676395,0.0763514337936901,0.151797569891358,1,0,0,0,25,0,4,0,2.85638655097715,0,0,0,0,0,5.36177263378791,1,14.8051788209388,11
3590,0,10.4551544367813,34722.891185575,0.253121093495686,0.263738125212067,1,0,0,0,23,1,5,0,2.98632288340927,1,0,0,0,1,8.39861972733169,1,17.6303595613998,11
4221,0,11.3008800032121,80892.7921445078,0.275492856587389,0.671915710029416,0,0,0,0,23,0,5,1,3.04308326741411,1,0,0,0,1,6.06034554519997,1,22.2824524958492,11
4103,0,10.5087926022406,36636.2183408675,0.0506092592580982,0.148910020032714,1,0,0,0,24,1,4,0,2.74131121980885,0,0,0,0,1,8.1638989233292,1,17.3777088636764,11
7944,0,10.5832589939711,39468.5327424252,0.0605782063784109,0.0551135823109086,0,0,0,0,22,1,3,1,2.99252884940938,0,0,0,0,1,6.25015289766872,1,13.2293761165704,11
2115,0,10.7491525548941,46590.5288033816,0.259938454446097,0.464835053066619,1,0,0,1,22,0,3,0,2.87093838220573,0,0,1,0,0,4.37462266405161,1,16.5112472789423,11
5410,0,10.9334332418118,56018.274218316,0.195131199443163,0.219594012794514,1,0,0,0,23,1,3,0,3.03832801165075,1,0,0,0,1,4.52187366908782,1,19.5750276752007,11
3993,0,10.1960078928785,26795.9997655451,0.13969858812551,0.12608451036366,0,0,0,0,25,0,4,0,2.56518959442897,0,0,0,0,1,7.33298674951695,1,17.0075004361948,11
633,0,10.6147951747265,40733.0538089201,0.136410423848327,0.136233733128379,1,0,0,1,23,1,3,0,2.89446037867162,0,0,0,1,0,7.04696721077057,1,15.6232742253181,11
3628,0,10.4768533742989,35484.5750107591,-0.0207604796471204,0.284056619177321,1,0,0,0,24,0,3,1,2.60132519804622,0,0,0,1,1,5.86151702818008,1,15.2056184964041,11
3024,0,10.5298346795762,37415.2883608265,0.34675578869284,0.500233349377936,1,1,0,0,24,0,4,1,2.70689016557632,1,0,0,0,1,5.3822023757563,1,22.6801847611591,11
6227,1,11.0589511506743,63509.9046002595,0.193545826526974,0.66571947787156,1,0,0,0,25,0,3,0,2.78458215948034,1,0,0,1,1,6.13313665960686,1,21.0208584236072,11
4313,1,11.6209316518539,111405.463789157,0.379335560614007,0.899884217163839,1,0,0,0,23,0,2,0,2.86023735402178,1,0,0,1,1,5.72676716884783,1,22.7332910498892,11
4311,1,11.1077560496053,66686.3824309759,0.270212052323029,0.677306134018482,0,0,0,0,26,0,4,0,2.87751720892161,0,0,0,0,1,9.06951125362279,1,15.1590968290598,11
2507,1,11.3222567001931,82640.6277688468,0.279380788719055,0.768690981222282,0,1,0,0,24,0,4,1,2.5075887994981,1,0,0,1,0,5.47085314144654,1,19.1754328380062,11
1602,0,11.03086972353,61751.2639761439,0.207075694075787,0.101796357961121,0,0,1,0,25,1,3,0,2.7719767126782,0,1,0,0,1,5.24276003091242,0,15.018272650749,11
2372,1,11.0935178370234,65743.6151291905,0.140422936303296,0.390617105357108,1,0,0,0,22,0,4,0,2.66828330838927,1,0,0,0,1,4.55585887036788,1,21.1837281420176,11
4235,0,10.5411517783097,37841.1259513976,-0.0909760230313317,0.0681754694166492,1,0,0,0,25,0,3,0,2.64070662155683,0,0,0,1,0,5.51488925256321,0,15.2703562315358,11
5774,0,10.8158906894234,49805.9975963783,0.17344546568307,0.284327251826553,1,0,0,0,23,1,3,1,2.98267230663214,0,1,0,0,1,4.86164501179784,1,14.3287116006496,11
4342,0,10.6045351052669,40317.2664983354,0.286192243034764,0.903328005969745,1,0,0,0,23,0,3,1,3.05096901258583,1,0,0,1,1,6.44610468729559,0,22.4542084120915,11
3571,0,10.3759397513101,32078.4502311306,0.120172667323751,0.229427612613854,1,0,0,0,25,0,2,0,2.84455359392622,0,0,0,1,0,7.20429418718191,1,18.3109714208227,11
5081,0,10.5409919758263,37835.0793286395,0.0488428091676143,0.12492940261379,1,0,0,0,22,0,3,1,2.81096397497569,0,0,0,0,0,6.49948492333612,1,19.2841092491762,11
7392,0,10.0561717178124,23299.1397393071,0.054470962320611,0.359207949397575,1,0,0,0,27,0,2,1,2.62184088744947,0,0,1,0,1,4.21965275210236,1,12.7632877472145,11
6905,1,11.3830428411551,87819.8504461232,0.233236344636578,0.507906989811546,0,1,0,0,23,1,5,1,2.55908591565814,1,0,0,1,1,5.19528934750979,1,21.723122569657,11
4482,0,10.4912911789596,36000.6106199489,0.177058511871402,0.0439556620114933,0,0,0,0,24,0,3,0,2.91238333535146,0,0,0,0,1,6.24336469730111,0,13.292935529449,11
6269,1,11.3454177333884,84577.0078122956,0.375997958328467,0.444810637949304,0,0,0,0,25,1,3,1,2.84677131055544,1,0,0,0,1,5.61644040318007,1,21.0330658656845,11
4404,0,10.6564380965144,42465.110846547,0.182924153120135,0.281517444349334,1,0,0,0,23,0,2,0,2.57683390479627,0,0,0,1,1,9.14104829854954,1,18.3743082852063,11
6514,0,10.2797626889846,29136.9582118889,0.163955545226107,0.133078703841352,0,0,1,0,24,0,3,0,2.35064502246818,0,0,0,1,0,6.96356636025069,0,12.899677786192,11
3558,0,11.0402219825875,62331.4867617957,0.23115484149755,0.184073558870206,0,0,0,0,24,0,4,0,2.98511254656451,1,0,0,1,1,7.53089030142654,1,24.7402949867022,11
1534,0,10.959108125639,57475.1595512567,0.286979293431665,0.405637983350072,0,0,0,0,22,0,2,0,2.87382023391608,0,0,0,1,1,5.51829323944053,1,13.4231698651084,11
2803,1,11.7210994372502,123142.738514438,0.10047500285803,0.800275752535098,0,0,0,0,22,0,4,1,2.85104876182136,1,0,0,1,0,4.56901055393531,1,23.6577652861701,11
6409,0,10.7962601269982,48837.8119571128,0.232976736474046,0.138693764625192,1,0,0,0,23,1,3,0,2.42708892255971,1,0,0,1,1,6.57398167745199,1,24.0129666933173,11
3588,0,10.5127337573945,36780.8922655305,0.277006789032032,0.804323216169618,1,1,0,0,24,0,4,0,2.94026160622265,1,0,0,1,1,6.19035981789491,1,25.084775708486,11
4354,1,10.9386117181906,56309.1159366684,0.378860178549175,0.809386546504632,1,0,0,0,24,0,5,0,2.3097036512713,0,0,1,0,1,4.50486801002241,1,23.6081495223733,11
5693,0,11.2348597232719,75724.7037171655,0.222211836670986,0.357762723747802,1,0,0,0,24,0,4,0,2.71004060350737,0,0,0,0,1,9.52201522803415,1,15.2769303380916,11
4012,0,10.1998525261455,26899.2188502868,0.150890780280641,0.178112155203857,0,1,0,0,23,1,3,0,2.81656626042696,0,0,0,1,1,8.55430095161196,1,16.4430428244344,11
7756,1,10.8921125120184,53750.7291789774,0.158973887005247,0.132892174988589,1,0,0,0,24,1,5,0,2.69213696496505,0,1,0,0,1,5.66629668360726,1,14.2340095751448,11
2765,0,10.691583553938,43984.1030780743,0.261899971910832,0.217427064037142,1,1,0,0,23,0,3,0,2.94654791650312,0,0,0,0,0,6.85505979575076,1,16.0165752793928,11
3654,0,10.373352642098,31995.5670371936,0.16132143296186,0.0532674624250692,0,0,0,0,23,1,4,1,2.72337445684534,0,1,0,0,1,6.99439934142861,1,14.4557229639861,11
3787,0,11.4694309011071,95743.7758839517,0.335467457311796,0.547253736681515,0,0,0,1,24,0,5,0,3.08623472529256,0,0,0,0,1,6.90095441041778,1,15.3547214984794,11
6204,0,10.6596990194571,42603.8123252798,0.180389972935357,0.349316991287444,1,0,0,0,23,1,4,0,2.66731471569864,0,0,0,1,1,4.45472077591101,0,15.9879056348842,11
4623,1,10.925236633108,55560.9909903161,0.196852570607673,0.793272291793504,1,0,0,0,23,0,3,1,2.68415192891757,1,0,0,0,1,7.44782198205936,1,19.5470354503867,11
1104,0,10.9605532462753,57558.2781341275,0.299150687638619,0.576636865179995,0,0,0,0,22,1,5,1,3.05408456577706,1,0,0,0,1,7.15471943304603,1,21.1021408337321,11
5754,1,11.1174935978681,67338.9161817293,0.203169654812935,0.38670269206699,1,0,0,0,25,0,4,0,2.84874041962921,0,0,0,1,0,5.45792365633466,0,18.4335536581688,11
6015,0,10.9167416772936,55091.001921399,0.293741843061029,0.623319308329452,1,0,0,0,24,1,3,1,2.66137598434587,0,1,0,0,1,5.79735104847142,1,15.2206827070797,11
6299,1,10.7782034631182,47963.8779134957,0.126522202351527,0.309216380233264,1,0,0,0,25,0,4,0,2.83506876292796,1,0,0,1,0,9.11939470292578,0,22.4205716373568,11
6364,1,10.3979035974157,32790.8108272748,0.0544848521107083,0.324657620113648,1,0,0,0,23,0,3,1,2.64246657541936,0,0,0,0,0,5.67449746901686,1,18.4191665689172,11
